time,ax,ay,az
1.28,0.09822872507286887,-0.10644482289126818,0.9822872507286886
1.29,0.09685831611286311,-0.10998479246397878,0.9685831611286311
1.30,0.09510565162951537,-0.11349762493488667,0.9510565162951536
1.31,0.09297764858882518,-0.11698245356514331,0.9297764858882517
1.32,0.09048270524660193,-0.12043841852542886,0.9048270524660192
1.33,0.08763066800438635,-0.1238646671081019,0.8763066800438634
1.34,0.08443279255020152,-0.12726035393759283,0.8443279255020151
1.35,0.08090169943749477,-0.1306246411789872,0.8090169943749477
1.36,0.07705132427757887,-0.13395669874474922,0.7705132427757886
1.37,0.0728968627421411,-0.13725570449953298,0.728968627421411
1.38,0.06845471059286898,-0.1405208444630326,0.6845471059286897
1.39,0.06374239897486911,-0.14375131301081956,0.6374239897486911
1.40,0.05877852522924734,-0.14694631307311826,0.5877852522924734
1.41,0.05358267949789972,-0.15010505633147098,0.5358267949789972
1.42,0.04817536741017162,-0.15322676341324407,0.4817536741017162
1.43,0.0425779291565074,-0.15631066408392622,0.42577929156507394
1.44,0.0368124552684678,-0.15935599743717244,0.368124552684678
1.45,0.03090169943749478,-0.1623620120825459,0.3090169943749478
1.46,0.02486898871648555,-0.16532796633091293,0.2486898871648555
1.47,0.01873813145857257,-0.16825312837744327,0.18738131458572568
1.48,0.012533323356430391,-0.17113677648217218,0.1253332335643039
1.49,0.006279051952931339,-0.17397819914807858,0.06279051952931339
1.50,3.6739403974420595e-17,-0.17677669529663687,3.6739403974420594e-16
1.51,-0.006279051952931266,-0.17953157444079718,-0.06279051952931265
1.52,-0.012533323356430318,-0.18224215685535283,-0.12533323356430318
1.53,-0.018738131458572498,-0.18490777374465245,-0.18738131458572496
1.54,-0.024868988716485477,-0.1875277674076149,-0.24868988716485477
1.55,-0.03090169943749471,-0.19010149140000773,-0.30901699437494706
1.56,-0.03681245526846773,-0.19262831069394729,-0.36812455268467725
1.57,-0.04257792915650733,-0.19510760183458245,-0.42577929156507327
1.58,-0.04817536741017156,-0.1975387530939226,-0.48175367410171555
1.59,-0.05358267949789966,-0.19992116462177265,-0.5358267949789965
1.60,-0.058778525229247286,-0.20225424859373684,-0.5877852522924728
1.61,-0.06374239897486905,-0.2045374293562559,-0.6374239897486905
1.62,-0.06845471059286892,-0.20677014356864049,-0.6845471059286892
1.63,-0.07289686274214106,-0.2089518403420675,-0.7289686274214106
1.64,-0.07705132427757881,-0.2110819813755037,-0.770513242775788
1.65,-0.08090169943749473,-0.21316004108852304,-0.8090169943749472
1.66,-0.08443279255020147,-0.21518550675098588,-0.8443279255020146
1.67,-0.0876306680043863,-0.21715787860954777,-0.876306680043863
1.68,-0.0904827052466019,-0.21907667001096584,-0.9048270524660189
1.69,-0.09297764858882514,-0.22094140752217337,-0.9297764858882513
1.70,-0.09510565162951534,-0.22275163104709195,-0.9510565162951534
1.71,-0.09685831611286311,-0.22450689394015388,-0.968583161128631
1.72,-0.09822872507286885,-0.22620676311650484,-0.9822872507286885
1.73,-0.0992114701314478,-0.22785081915886132,-0.9921147013144779
1.74,-0.09980267284282716,-0.22943865642099529,-0.9980267284282716
1.75,-0.1,-0.23096988312782168,-1.0
1.76,-0.09980267284282716,-0.23244412147206284,-0.9980267284282716
1.77,-0.09921147013144781,-0.23386100770746682,-0.992114701314478
1.78,-0.09822872507286887,-0.23522019223855636,-0.9822872507286886
1.79,-0.09685831611286312,-0.23652133970688632,-0.9685831611286312
1.80,-0.09510565162951538,-0.23776412907378838,-0.9510565162951538
1.81,-0.09297764858882518,-0.23894825369958253,-0.9297764858882517
1.82,-0.09048270524660193,-0.24007342141923577,-0.9048270524660192
1.83,-0.08763066800438635,-0.24113935461444952,-0.8763066800438635
1.84,-0.08443279255020152,-0.24214579028215777,-0.8443279255020151
1.85,-0.08090169943749477,-0.24309248009941914,-0.8090169943749477
1.86,-0.07705132427757887,-0.24397919048468686,-0.7705132427757886
1.87,-0.07289686274214112,-0.24480570265544147,-0.7289686274214111
1.88,-0.06845471059286899,-0.24557181268217215,-0.6845471059286898
1.89,-0.06374239897486912,-0.24627733153869347,-0.6374239897486912
1.90,-0.05877852522924735,-0.24692208514878441,-0.5877852522924735
1.91,-0.053582679497899736,-0.24750591442913938,-0.5358267949789973
1.92,-0.048175367410171636,-0.24802867532861944,-0.4817536741017163
1.93,-0.042577929156507405,-0.2484902388637949,-0.42577929156507405
1.94,-0.03681245526846781,-0.24889049115077,-0.3681245526846781
1.95,-0.03090169943749479,-0.249229333433282,-0.3090169943749479
1.96,-0.02486898871648556,-0.2495066821070679,-0.2486898871648556
1.97,-0.01873813145857258,-0.24972246874049248,-0.1873813145857258
1.98,-0.012533323356430402,-0.2498766400914329,-0.125333233564304
1.99,-0.006279051952931352,-0.24996915812041515,-0.06279051952931351
2.00,-4.898587196589413e-17,-0.25,-4.898587196589413e-16
2.01,0.006279051952931075,-0.24996915812041515,0.06279051952931075
2.02,0.012533323356430304,-0.2498766400914329,0.12533323356430304
2.03,0.01873813145857231,-0.2497224687404925,0.1873813145857231
2.04,0.024868988716485466,-0.2495066821070679,0.24868988716485466
2.05,0.030901699437494524,-0.24922933343328202,0.30901699437494523
2.06,0.036812455268467714,-0.24889049115077,0.36812455268467714
2.07,0.042577929156507155,-0.24849023886379493,0.42577929156507155
2.08,0.048175367410171546,-0.24802867532861947,0.48175367410171543
2.09,0.0535826794978995,-0.2475059144291394,0.535826794978995
2.10,0.05877852522924727,-0.24692208514878444,0.5877852522924727
2.11,0.06374239897486891,-0.2462773315386935,0.6374239897486891
2.12,0.06845471059286891,-0.24557181268217215,0.6845471059286891
2.13,0.07289686274214105,-0.24480570265544147,0.7289686274214104
2.14,0.07705132427757892,-0.24397919048468686,0.7705132427757891
2.15,0.08090169943749471,-0.24309248009941917,0.8090169943749471
2.16,0.08443279255020156,-0.24214579028215777,0.8443279255020155
2.17,0.0876306680043863,-0.24113935461444955,0.876306680043863
2.18,0.09048270524660196,-0.24007342141923577,0.9048270524660196
2.19,0.09297764858882514,-0.23894825369958253,0.9297764858882513
2.20,0.0951056516295154,-0.23776412907378838,0.951056516295154
2.21,0.0968583161128631,-0.23652133970688635,0.9685831611286309
2.22,0.0982287250728689,-0.23522019223855636,0.9822872507286888
2.23,0.0992114701314478,-0.23386100770746682,0.9921147013144779
2.24,0.09980267284282718,-0.2324441214720628,0.9980267284282717
2.25,0.1,-0.2309698831278217,1.0
2.26,0.09980267284282718,-0.22943865642099534,0.9980267284282718
2.27,0.09921147013144781,-0.22785081915886135,0.992114701314478
2.28,0.0982287250728689,-0.22620676311650492,0.9822872507286889
2.29,0.09685831611286312,-0.2245068939401539,0.9685831611286312
2.30,0.09510565162951544,-0.22275163104709203,0.9510565162951543
2.31,0.09297764858882518,-0.2209414075221734,0.9297764858882518
2.32,0.09048270524660201,-0.21907667001096592,0.90482705246602
2.33,0.08763066800438635,-0.2171578786095478,0.8763066800438635
2.34,0.08443279255020163,-0.21518550675098597,0.8443279255020162
2.35,0.08090169943749478,-0.21316004108852307,0.8090169943749478
2.36,0.07705132427757899,-0.2110819813755038,0.7705132427757898
2.37,0.07289686274214112,-0.20895184034206754,0.7289686274214112
2.38,0.06845471059286899,-0.2067701435686405,0.6845471059286898
2.39,0.06374239897486898,-0.20453742935625588,0.6374239897486899
2.40,0.05877852522924736,-0.2022542485937369,0.5877852522924736
2.41,0.05358267949789959,-0.1999211646217726,0.5358267949789959
2.42,0.04817536741017164,-0.19753875309392263,0.48175367410171643
2.43,0.04257792915650726,-0.19510760183458242,0.42577929156507255
2.44,0.03681245526846782,-0.1926283106939473,0.3681245526846782
2.45,0.03090169943749463,-0.19010149140000768,0.3090169943749463
2.46,0.024868988716485574,-0.18752776740761493,0.2486898871648557
2.47,0.018738131458572418,-0.1849077737446524,0.18738131458572418
2.48,0.012533323356430415,-0.1822421568553529,0.12533323356430415
2.49,0.006279051952931186,-0.17953157444079715,0.06279051952931186
2.50,6.123233995736766e-17,-0.17677669529663692,6.123233995736766e-16
2.51,-0.006279051952931065,-0.17397819914807872,-0.06279051952931064
2.52,-0.012533323356430294,-0.17113677648217224,-0.12533323356430293
2.53,-0.018738131458572296,-0.1682531283774434,-0.18738131458572296
2.54,-0.024868988716485452,-0.16532796633091298,-0.24868988716485452
2.55,-0.030901699437494514,-0.16236201208254603,-0.3090169943749451
2.56,-0.036812455268467874,-0.15935599743717238,-0.3681245526846787
2.57,-0.04257792915650699,-0.15631066408392644,-0.42577929156506983
2.58,-0.04817536741017153,-0.15322676341324412,-0.4817536741017153
2.59,-0.053582679497899646,-0.15010505633147103,-0.5358267949789964
2.60,-0.05877852522924726,-0.1469463130731183,-0.5877852522924726
2.61,-0.0637423989748689,-0.1437513130108197,-0.637423989748689
2.62,-0.06845471059286877,-0.14052084446303273,-0.6845471059286877
2.63,-0.07289686274214104,-0.13725570449953303,-0.7289686274214103
2.64,-0.07705132427757902,-0.13395669874474908,-0.7705132427757901
2.65,-0.0809016994374946,-0.13062464117898734,-0.809016994374946
2.66,-0.08443279255020156,-0.12726035393759277,-0.8443279255020155
2.67,-0.08763066800438639,-0.12386466710810186,-0.8763066800438638
2.68,-0.09048270524660196,-0.12043841852542882,-0.9048270524660196
2.69,-0.09297764858882514,-0.11698245356514336,-0.9297764858882513
2.70,-0.09510565162951534,-0.11349762493488673,-0.9510565162951534
2.71,-0.0968583161128631,-0.10998479246397884,-0.9685831611286309
2.72,-0.09822872507286891,-0.10644482289126804,-0.982287250728689
2.73,-0.09921147013144777,-0.10287858965127729,-0.9921147013144777
2.74,-0.09980267284282718,-0.09928697265869507,-0.9980267284282717
2.75,-0.1,-0.09567085809127258,-1.0
2.76,-0.09980267284282718,-0.09203113817116965,-0.9980267284282718
2.77,-0.09921147013144778,-0.08836871094481426,-0.9921147013144778
2.78,-0.09822872507286895,-0.08468448006132305,-0.9822872507286894
2.79,-0.09685831611286312,-0.08097935454953738,-0.9685831611286312
2.80,-0.09510565162951538,-0.07725424859373689,-0.9510565162951538
2.81,-0.09297764858882518,-0.07351008130807606,-0.9297764858882518
2.82,-0.09048270524660201,-0.0697477765098074,-0.9048270524660201
2.83,-0.08763066800438646,-0.06596826249134333,-0.8763066800438645
2.84,-0.08443279255020163,-0.062172471791213824,-0.8443279255020162
2.85,-0.08090169943749469,-0.058361340963976285,-0.8090169943749468
2.86,-0.0770513242775791,-0.05453581034913581,-0.770513242775791
2.87,-0.07289686274214113,-0.050696823839128095,-0.7289686274214113
2.88,-0.06845471059286887,-0.04684532864643116,-0.6845471059286886
2.89,-0.063742398974869,-0.04298227506985241,-0.63742398974869
2.90,-0.05877852522924737,-0.03910861626005776,-0.5877852522924737
2.91,-0.05358267949789976,-0.03522530798439573,-0.5358267949789975
2.92,-0.04817536741017166,-0.03133330839107615,-0.48175367410171654
2.93,-0.042577929156507106,-0.027433577772761206,-0.42577929156507105
2.94,-0.036812455268468,-0.023527078329628713,-0.36812455268468
2.95,-0.030901699437494642,-0.01961477393196117,-0.3090169943749464
2.96,-0.02486898871648541,-0.015697629882328302,-0.2486898871648541
2.97,-0.01873813145857243,-0.011776612677410644,-0.1873813145857243
2.98,-0.012533323356430426,-0.007852689769532075,-0.12533323356430426
2.99,-0.006279051952931375,-0.003926829327955192,-0.06279051952931375
3.00,-7.347880794884119e-17,-4.592425496802574e-17,-7.347880794884119e-16
3.01,0.0062790519529312295,0.0039268293279551,0.06279051952931229
3.02,0.012533323356430282,0.007852689769531983,0.12533323356430282
3.03,0.018738131458572286,0.011776612677410552,0.18738131458572285
3.04,0.02486898871648527,0.015697629882328208,0.24868988716485269
3.05,0.030901699437494504,0.01961477393196108,0.309016994374945
3.06,0.03681245526846786,0.023527078329628623,0.3681245526846786
3.07,0.042577929156506975,0.027433577772761116,0.4257792915650697
3.08,0.048175367410171525,0.03133330839107606,0.4817536741017152
3.09,0.05358267949789963,0.03522530798439564,0.5358267949789963
3.10,0.05877852522924725,0.03910861626005767,0.5877852522924725
3.11,0.06374239897486889,0.04298227506985232,0.6374239897486889
3.12,0.06845471059286877,0.04684532864643107,0.6845471059286876
3.13,0.07289686274214102,0.05069682383912801,0.7289686274214102
3.14,0.07705132427757902,0.054535810349135724,0.7705132427757901
3.15,0.08090169943749459,0.058361340963976195,0.8090169943749459
3.16,0.08443279255020154,0.06217247179121373,0.8443279255020154
3.17,0.08763066800438638,0.06596826249134324,0.8763066800438637
3.18,0.09048270524660196,0.0697477765098073,0.9048270524660195
3.19,0.09297764858882512,0.07351008130807596,0.9297764858882512
3.20,0.09510565162951534,0.07725424859373681,0.9510565162951533
3.21,0.0968583161128631,0.08097935454953728,0.9685831611286309
3.22,0.09822872507286891,0.08468448006132297,0.982287250728689
3.23,0.09921147013144777,0.08836871094481417,0.9921147013144775
3.24,0.09980267284282718,0.09203113817116956,0.9980267284282717
3.25,0.1,0.0956708580912725,1.0
3.26,0.09980267284282718,0.09928697265869499,0.9980267284282718
3.27,0.09921147013144778,0.1028785896512772,0.9921147013144778
3.28,0.09822872507286895,0.10644482289126796,0.9822872507286894
3.29,0.09685831611286312,0.10998479246397876,0.9685831611286312
3.30,0.0951056516295154,0.11349762493488666,0.9510565162951539
3.31,0.09297764858882518,0.11698245356514328,0.9297764858882518
3.32,0.09048270524660201,0.12043841852542873,0.9048270524660201
3.33,0.08763066800438646,0.12386466710810179,0.8763066800438645
3.34,0.08443279255020164,0.12726035393759272,0.8443279255020163
3.35,0.0809016994374947,0.13062464117898726,0.8090169943749469
3.36,0.07705132427757912,0.133956698744749,0.7705132427757911
3.37,0.07289686274214113,0.13725570449953295,0.7289686274214113
3.38,0.06845471059286888,0.14052084446303265,0.6845471059286887
3.39,0.06374239897486901,0.14375131301081961,0.6374239897486901
3.40,0.05877852522924738,0.14694631307311823,0.5877852522924738
3.41,0.05358267949789977,0.15010505633147095,0.5358267949789977
3.42,0.04817536741017167,0.15322676341324404,0.48175367410171666
3.43,0.04257792915650712,0.15631066408392638,0.42577929156507116
3.44,0.03681245526846801,0.15935599743717233,0.3681245526846801
3.45,0.030901699437494656,0.16236201208254597,0.30901699437494656
3.46,0.024868988716485425,0.16532796633091298,0.24868988716485424
3.47,0.018738131458572442,0.16825312837744336,0.1873813145857244
3.48,0.01253332335643044,0.17113677648217215,0.1253332335643044
3.49,0.006279051952931387,0.17397819914807855,0.06279051952931387
3.50,8.572527594031473e-17,0.17677669529663684,8.572527594031472e-16
3.51,-0.006279051952931217,0.17953157444079715,-0.06279051952931217
3.52,-0.012533323356430268,0.1822421568553528,-0.12533323356430268
3.53,-0.018738131458572276,0.18490777374465234,-0.18738131458572274
3.54,-0.024868988716485258,0.1875277674076148,-0.24868988716485257
3.55,-0.03090169943749449,0.19010149140000762,-0.3090169943749449
3.56,-0.036812455268467846,0.19262831069394734,-0.3681245526846785
3.57,-0.04257792915650696,0.1951076018345823,-0.4257792915650696
3.58,-0.04817536741017151,0.19753875309392258,-0.4817536741017151
3.59,-0.053582679497899625,0.19992116462177262,-0.5358267949789962
3.60,-0.05877852522924725,0.20225424859373684,-0.5877852522924725
3.61,-0.06374239897486887,0.20453742935625582,-0.6374239897486887
3.62,-0.06845471059286876,0.2067701435686404,-0.6845471059286875
3.63,-0.07289686274214102,0.20895184034206749,-0.7289686274214102
3.64,-0.077051324277579,0.21108198137550382,-0.77051324277579
3.65,-0.08090169943749459,0.21316004108852296,-0.8090169943749459
3.66,-0.08443279255020154,0.21518550675098594,-0.8443279255020154
3.67,-0.08763066800438638,0.21715787860954783,-0.8763066800438637
3.68,-0.09048270524660196,0.2190766700109659,-0.9048270524660195
3.69,-0.09297764858882512,0.22094140752217334,-0.9297764858882512
3.70,-0.09510565162951534,0.22275163104709195,-0.9510565162951533
3.71,-0.0968583161128631,0.22450689394015388,-0.9685831611286309
3.72,-0.09822872507286891,0.22620676311650492,-0.982287250728689
3.73,-0.09921147013144777,0.22785081915886127,-0.9921147013144775
3.74,-0.09980267284282718,0.2294386564209953,-0.9980267284282717
3.75,-0.1,0.23096988312782163,-1.0
3.76,-0.09980267284282718,0.23244412147206278,-0.9980267284282718
3.77,-0.09921147013144778,0.23386100770746684,-0.9921147013144778
3.78,-0.09822872507286895,0.23522019223855628,-0.9822872507286894
3.79,-0.09685831611286314,0.23652133970688632,-0.9685831611286313
3.80,-0.0951056516295154,0.23776412907378838,-0.9510565162951539
3.81,-0.09297764858882519,0.2389482536995825,-0.9297764858882519
3.82,-0.09048270524660203,0.24007342141923574,-0.9048270524660202
3.83,-0.08763066800438646,0.2411393546144495,-0.8763066800438646
3.84,-0.08443279255020164,0.24214579028215774,-0.8443279255020163
3.85,-0.0809016994374947,0.24309248009941917,-0.8090169943749469
3.86,-0.07705132427757912,0.2439791904846868,-0.7705132427757911
3.87,-0.07289686274214115,0.24480570265544144,-0.7289686274214114
3.88,-0.06845471059286888,0.24557181268217218,-0.6845471059286888
3.89,-0.06374239897486902,0.24627733153869347,-0.6374239897486902
3.90,-0.0587785252292474,0.24692208514878441,-0.5877852522924739
3.91,-0.05358267949789978,0.24750591442913938,-0.5358267949789978
3.92,-0.04817536741017168,0.24802867532861944,-0.48175367410171677
3.93,-0.04257792915650713,0.24849023886379493,-0.42577929156507127
3.94,-0.03681245526846802,0.24889049115077,-0.3681245526846802
3.95,-0.03090169943749467,0.249229333433282,-0.3090169943749467
3.96,-0.024868988716485435,0.2495066821070679,-0.24868988716485435
3.97,-0.018738131458572456,0.2497224687404925,-0.18738131458572455
3.98,-0.012533323356430452,0.2498766400914329,-0.1253332335643045
3.99,-0.0062790519529314,0.24996915812041515,-0.062790519529314
4.00,-9.797174393178826e-17,0.25,-9.797174393178826e-16
4.01,0.006279051952931204,0.24996915812041515,0.06279051952931204
4.02,0.012533323356429905,0.2498766400914329,0.12533323356429904
4.03,0.018738131458572612,0.24972246874049248,0.1873813145857261
4.04,0.024868988716485248,0.2495066821070679,0.24868988716485246
4.05,0.03090169943749448,0.24922933343328202,0.3090169943749448
4.06,0.036812455268467506,0.24889049115077003,0.36812455268467503
4.07,0.04257792915650727,0.24849023886379493,0.4257792915650727
4.08,0.048175367410171505,0.24802867532861947,0.48175367410171505
4.09,0.05358267949789961,0.24750591442913938,0.5358267949789961
4.10,0.05877852522924695,0.24692208514878447,0.5877852522924695
4.11,0.06374239897486915,0.24627733153869347,0.6374239897486914
4.12,0.06845471059286874,0.24557181268217218,0.6845471059286874
4.13,0.07289686274214101,0.24480570265544147,0.7289686274214101
4.14,0.07705132427757877,0.2439791904846869,0.7705132427757877
4.15,0.0809016994374948,0.24309248009941914,0.8090169943749479
4.16,0.08443279255020153,0.24214579028215777,0.8443279255020153
4.17,0.08763066800438636,0.24113935461444952,0.8763066800438636
4.18,0.09048270524660179,0.24007342141923582,0.9048270524660179
4.19,0.09297764858882525,0.23894825369958247,0.9297764858882525
4.20,0.09510565162951534,0.2377641290737884,0.9510565162951533
4.21,0.09685831611286308,0.23652133970688635,0.9685831611286307
4.22,0.09822872507286884,0.2352201922385564,0.9822872507286884
4.23,0.09921147013144781,0.2338610077074668,0.992114701314478
4.24,0.09980267284282718,0.23244412147206284,0.9980267284282717
4.25,0.1,0.23096988312782168,1.0
4.26,0.09980267284282718,0.22943865642099537,0.9980267284282718
4.27,0.09921147013144783,0.2278508191588614,0.9921147013144783
4.28,0.09822872507286888,0.2262067631165049,0.9822872507286887
4.29,0.09685831611286314,0.22450689394015394,0.9685831611286313
4.30,0.0951056516295154,0.222751631047092,0.9510565162951539
4.31,0.09297764858882533,0.2209414075221735,0.9297764858882532
4.32,0.09048270524660189,0.21907667001096584,0.9048270524660188
4.33,0.08763066800438646,0.21715787860954788,0.8763066800438646
4.34,0.08443279255020164,0.215185506750986,0.8443279255020164
